elevasi,slope,aspect,twi,curah_hujan,ndvi,jarak_sungai_km,label_longsor
690.0,26.37103271484375,321.5946655273437,13.670235760126298,3381.544592342153,0.3912574350833893,0.5211693044776106,1
2008.0,33.109130859375,255.6269989013672,12.70298246532726,2461.102541299537,0.8128606677055359,0.3998577268126428,1
837.0,12.818452835083008,265.9202575683594,13.755913500761723,3047.023980198987,0.7372201681137085,1.5985760267025328,1
324.0,19.899879455566406,10.32486343383789,13.29158570899468,2888.791170691699,0.6969696879386902,1.5018849829446952,1
1920.0,18.45599937438965,345.94854736328125,13.372842324825433,3432.445443501929,0.4753952026367187,0.9731381310354666,1
1422.0,28.51290702819824,107.33641052246094,12.8856445258755,3400.962968505034,0.4357592165470123,1.567283644775668,1
1230.0,19.08936309814453,190.8000640869141,14.029706397471436,2940.9529600476844,0.5082039833068848,1.3777494589732489,1
70.0,18.153194427490234,327.0675048828125,13.390566897233516,3920.152137730271,0.6004502177238464,0.3274141541662368,1
1849.0,18.775115966796875,0.0,13.35443084405862,3430.1681424609387,0.7748427391052246,1.1054118382368558,1
445.0,21.853540420532227,313.3276062011719,13.1891087724701,3458.314645536057,0.8583333492279053,0.3302804694613753,1
723.0,20.27095031738281,52.14878082275391,13.271505428535749,3797.312517019351,0.8449431657791138,0.3492393875421298,1
538.0,20.71539688110352,43.30747222900391,13.940997826002816,2923.9321753775703,0.8620230555534363,0.6234961409820761,1
1669.0,29.71574592590332,263.4858703613281,15.401200073004848,3035.8479088483377,0.804015576839447,0.077224126978039,1
63.0,21.37079620361328,24.4802360534668,13.213714800936456,3062.488330620248,0.8350223898887634,0.5707748286058963,1
1155.0,27.27812957763672,43.77762985229492,14.324065453252624,2601.897071575373,0.6443194150924683,0.6461088645193024,1
548.0,17.72565460205078,59.57255554199219,14.514644641510747,3021.515350826457,0.8432601690292358,0.6995965278411022,1
181.0,17.903181076049805,287.496826171875,17.14306411724755,3063.401688636467,0.8647125959396362,0.0556440528094744,1
2022.0,50.53286743164063,358.4700012207031,13.467402978259884,2724.0708045046777,0.1058080345392227,1.455485271745916,1
1161.0,23.693140029907227,94.23098754882812,13.792252409934088,3247.8307898890225,0.7372283935546875,1.9194330215283315,1
108.0,30.420242309570312,230.6475830078125,12.807892416872392,2984.0526404542848,0.8149909377098083,0.9965382743005328,1
